Bremen,1.668946242
Dresden,0.949260992
Madrid,0.40062018
Marseille,0.424354712
Milan,1.269553897
Naples,0.864298088
Paris,0.733303448
Rotterdam,1.538812916
Saarbrücken,1.696686511
Salzburg,1.017406859
Warsaw,0.436758595
